# Generated from atlas label .xml files distributed with FSL
# http://fsl.fmrib.ox.ac.uk/fsl/fslwiki/
698,Left Cerebrum.*.Middle Occipital Gyrus.*.*
699,Left Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 19
700,Right Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 19
701,Right Cerebrum.Occipital Lobe.Middle Temporal Gyrus.White Matter.*
702,Left Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 39
703,Left Cerebrum.Temporal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 39
704,Right Cerebrum.Temporal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 39
705,Right Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 39
706,Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 23
707,Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 23
708,Left Cerebrum.Temporal Lobe.Superior Temporal Gyrus.Gray Matter.Brodmann area 39
709,Right Cerebrum.Temporal Lobe.Superior Temporal Gyrus.Gray Matter.Brodmann area 39
710,Inter-Hemispheric.Limbic Lobe.Posterior Cingulate.*.*
711,Left Cerebrum.Limbic Lobe.Extra-Nuclear.White Matter.Corpus Callosum
712,Right Cerebrum.Limbic Lobe.Extra-Nuclear.White Matter.Corpus Callosum
713,Left Cerebrum.Limbic Lobe.Sub-Gyral.White Matter.Corpus Callosum
714,Inter-Hemispheric.Limbic Lobe.Extra-Nuclear.White Matter.Corpus Callosum
715,Right Cerebrum.Limbic Lobe.Sub-Gyral.White Matter.Corpus Callosum
716,*.*.Superior Temporal Gyrus.*.*
717,Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.White Matter.*
718,Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.White Matter.*
719,Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 41
720,Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 41
721,Left Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 41
722,Right Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 41
723,Left Cerebrum.Sub-lobar.Transverse Temporal Gyrus.Gray Matter.Brodmann area 41
724,Left Cerebrum.Sub-lobar.Transverse Temporal Gyrus.White Matter.*
725,Left Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Posterior Nucleus
726,Right Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Posterior Nucleus
727,Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 42
728,Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.*.*
729,Left Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.Gray Matter.Brodmann area 42
730,Right Cerebrum.Temporal Lobe.Transverse Temporal Gyrus.*.*
731,Right Cerebrum.Temporal Lobe.Precentral Gyrus.White Matter.*
732,Left Cerebrum.Frontal Lobe.Transverse Temporal Gyrus.White Matter.*
733,Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 13
734,Left Cerebrum.Sub-lobar.Precentral Gyrus.Gray Matter.Brodmann area 13
735,Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 13
736,Left Cerebrum.*.Transverse Temporal Gyrus.*.*
737,Left Cerebrum.Temporal Lobe.Precentral Gyrus.White Matter.*
738,Left Cerebrum.Temporal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 43
739,Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 43
740,Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 43
741,Right Cerebrum.Temporal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 42
742,Left Cerebrum.Temporal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 42
743,Left Cerebrum.*.Precentral Gyrus.*.*
744,Inter-Hemispheric.Sub-lobar.Lateral Ventricle.Cerebro-Spinal Fluid.*
745,Right Cerebrum.*.Precentral Gyrus.*.*
746,Left Cerebrum.Frontal Lobe.Insula.White Matter.*
747,Right Cerebrum.Frontal Lobe.Insula.White Matter.*
748,Left Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 44
749,Right Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 44
750,Left Cerebrum.Limbic Lobe.Extra-Nuclear.*.*
751,Right Cerebrum.Limbic Lobe.Extra-Nuclear.*.*
752,Inter-Hemispheric.Limbic Lobe.Anterior Cingulate.*.*
753,Left Cerebrum.*.Middle Frontal Gyrus.*.*
754,Right Cerebrum.*.*.Gray Matter.Brodmann area 10
755,Inter-Hemispheric.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 10
756,Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 31
757,Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 31
758,Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 18
759,Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.*
760,Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 18
761,Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.*
762,Left Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 23
763,Right Cerebrum.Limbic Lobe.Posterior Cingulate.Gray Matter.Brodmann area 23
764,Left Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 22
765,Left Cerebrum.*.Superior Temporal Gyrus.Gray Matter.Brodmann area 22
766,Right Cerebrum.Occipital Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 22
767,Left Cerebrum.Occipital Lobe.Superior Temporal Gyrus.Gray Matter.Brodmann area 22
768,Right Cerebrum.Temporal Lobe.Sub-Gyral.Gray Matter.Brodmann area 41
769,Right Cerebrum.Temporal Lobe.Insula.White Matter.*
770,Left Cerebrum.Temporal Lobe.Insula.Gray Matter.Brodmann area 41
771,Right Cerebrum.Temporal Lobe.Insula.Gray Matter.Brodmann area 41
772,Left Cerebrum.Temporal Lobe.Postcentral Gyrus.*.*
773,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.*.*
774,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 40
775,Left Cerebrum.Parietal Lobe.Insula.White Matter.*
776,Left Cerebrum.Sub-lobar.Extra-Nuclear.White Matter.Pulvinar
777,Right Cerebrum.Parietal Lobe.Insula.White Matter.*
778,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 40
779,Right Cerebrum.Temporal Lobe.Postcentral Gyrus.*.*
780,Right Cerebrum.Parietal Lobe.Superior Temporal Gyrus.*.*
781,Right Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 40
782,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.*.*
783,Left Cerebrum.Parietal Lobe.Superior Temporal Gyrus.*.*
784,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.White Matter.*
785,Left Cerebrum.Sub-lobar.Insula.Gray Matter.Brodmann area 40
786,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.White Matter.*
787,Left Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Dorsal Nucleus
788,Right Cerebrum.Sub-lobar.Thalamus.Gray Matter.Lateral Dorsal Nucleus
789,Left Cerebrum.*.Postcentral Gyrus.*.*
790,Left Cerebrum.Sub-lobar.Thalamus.Gray Matter.Midline Nucleus
791,Right Cerebrum.Sub-lobar.Thalamus.Gray Matter.Midline Nucleus
792,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 43
793,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 43
794,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.*
795,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.*
796,Left Cerebrum.Parietal Lobe.Sub-Gyral.White Matter.*
797,Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 43
798,Right Cerebrum.Parietal Lobe.Sub-Gyral.White Matter.*
799,Left Cerebrum.Parietal Lobe.*.*.*
800,Left Cerebrum.Parietal Lobe.Precentral Gyrus.White Matter.*
801,Left Cerebrum.Parietal Lobe.Extra-Nuclear.White Matter.*
802,Right Cerebrum.Parietal Lobe.Precentral Gyrus.White Matter.*
803,Left Cerebrum.Parietal Lobe.Precentral Gyrus.*.*
804,Left Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4
805,Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4
806,Right Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4
807,Right Cerebrum.Parietal Lobe.Precentral Gyrus.*.*
808,Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 4
809,Left Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 6
810,Right Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 6
811,Left Cerebrum.*.Inferior Frontal Gyrus.*.*
812,*.*.Middle Frontal Gyrus.*.*
813,Left Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 9
814,Left Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 9
815,Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 9
816,Right Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 9
817,Left Cerebrum.*.Superior Frontal Gyrus.*.*
818,Left Cerebrum.Temporal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 19
819,Right Cerebrum.Temporal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 19
820,Left Cerebrum.Temporal Lobe.Middle Occipital Gyrus.Gray Matter.Brodmann area 19
821,Left Cerebrum.Occipital Lobe.Precuneus.White Matter.*
822,Right Cerebrum.Occipital Lobe.Precuneus.White Matter.*
823,Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 31
824,Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 31
825,Left Cerebrum.Occipital Lobe.Precuneus.*.*
826,Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 18
827,Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 18
828,Right Cerebrum.Occipital Lobe.Precuneus.*.*
829,Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 23
830,Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 23
831,Left Cerebrum.Sub-lobar.Posterior Cingulate.White Matter.*
832,Right Cerebrum.Sub-lobar.Posterior Cingulate.White Matter.*
833,Left Cerebrum.Frontal Lobe.Postcentral Gyrus.White Matter.*
834,Right Cerebrum.Frontal Lobe.Postcentral Gyrus.White Matter.*
835,Left Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4
836,Right Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4
837,*.*.Precentral Gyrus.*.*
838,Left Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 33
839,Right Cerebrum.Limbic Lobe.Anterior Cingulate.Gray Matter.Brodmann area 33
840,Inter-Hemispheric.*.Anterior Cingulate.*.*
841,Left Cerebrum.Frontal Lobe.Anterior Cingulate.Gray Matter.Brodmann area 9
842,*.*.Cuneus.*.*
843,Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 19
844,Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 19
845,*.*.Superior Occipital Gyrus.*.*
846,Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.*.*
847,Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.*.*
848,Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 19
849,Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 19
850,Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.White Matter.*
851,Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.White Matter.*
852,Left Cerebrum.Temporal Lobe.Superior Occipital Gyrus.*.*
853,Right Cerebrum.Temporal Lobe.Superior Occipital Gyrus.*.*
854,Left Cerebrum.Temporal Lobe.Cuneus.White Matter.*
855,Right Cerebrum.Temporal Lobe.Cuneus.White Matter.*
856,Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 31
857,Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 18
858,Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 18
859,Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 31
860,Left Cerebrum.Parietal Lobe.Precuneus.White Matter.*
861,Left Cerebrum.Parietal Lobe.Precuneus.*.*
862,Right Cerebrum.Parietal Lobe.Precuneus.*.*
863,Right Cerebrum.Temporal Lobe.Precuneus.Gray Matter.Brodmann area 31
864,Right Cerebrum.Parietal Lobe.Precuneus.White Matter.*
865,*.Frontal Lobe.Middle Temporal Gyrus.Gray Matter.Brodmann area 39
866,Right Cerebrum.Temporal Lobe.Precuneus.White Matter.*
867,Left Cerebrum.Temporal Lobe.Precuneus.White Matter.*
868,Left Cerebrum.Temporal Lobe.Supramarginal Gyrus.*.*
869,Left Cerebrum.Temporal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40
870,Left Cerebrum.Temporal Lobe.Supramarginal Gyrus.White Matter.*
871,Right Cerebrum.Temporal Lobe.Supramarginal Gyrus.White Matter.*
872,Right Cerebrum.Temporal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40
873,Right Cerebrum.Temporal Lobe.Supramarginal Gyrus.*.*
874,Left Cerebrum.Temporal Lobe.Inferior Parietal Lobule.White Matter.*
875,Right Cerebrum.Parietal Lobe.Extra-Nuclear.White Matter.*
876,Right Cerebrum.Temporal Lobe.Inferior Parietal Lobule.White Matter.*
877,Left Cerebrum.Temporal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40
878,Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40
879,Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.White Matter.*
880,Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.White Matter.*
881,Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40
882,Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.*.*
883,Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.*.*
884,Left Cerebrum.Temporal Lobe.Inferior Parietal Lobule.*.*
885,Right Cerebrum.Temporal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 40
886,Right Cerebrum.Temporal Lobe.Inferior Parietal Lobule.*.*
887,Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.*.*
888,Inter-Hemispheric.Limbic Lobe.*.*.*
889,Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.*.*
890,Left Cerebrum.Limbic Lobe.*.White Matter.*
891,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 2
892,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 2
893,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 1
894,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 1
895,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3
896,Right Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3
897,Left Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3
898,Right Cerebrum.Frontal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 3
899,Left Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 9
900,Right Cerebrum.Frontal Lobe.Inferior Frontal Gyrus.Gray Matter.Brodmann area 9
901,Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 9
902,Left Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 9
903,Right Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 9
904,Inter-Hemispheric.*.Superior Frontal Gyrus.*.*
905,Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 31
906,Left Cerebrum.Temporal Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39
907,Right Cerebrum.Temporal Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39
908,Left Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39
909,Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 31
910,Right Cerebrum.Occipital Lobe.Superior Occipital Gyrus.Gray Matter.Brodmann area 39
911,Left Cerebrum.Limbic Lobe.Precuneus.*.*
912,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.*.*
913,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.*.*
914,Right Cerebrum.Limbic Lobe.Precuneus.*.*
915,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31
916,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31
917,Left Cerebrum.Temporal Lobe.Sub-Gyral.Gray Matter.Brodmann area 39
918,Right Cerebrum.Temporal Lobe.Sub-Gyral.Gray Matter.Brodmann area 39
919,Left Cerebrum.Limbic Lobe.Precuneus.White Matter.*
920,Left Cerebrum.Limbic Lobe.Precuneus.Gray Matter.Brodmann area 31
921,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.White Matter.*
922,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.White Matter.*
923,Right Cerebrum.Limbic Lobe.Precuneus.Gray Matter.Brodmann area 31
924,Right Cerebrum.Limbic Lobe.Precuneus.White Matter.*
925,Left Cerebrum.Occipital Lobe.Superior Temporal Gyrus.*.*
926,Right Cerebrum.Occipital Lobe.Superior Temporal Gyrus.*.*
927,Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40
928,Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 40
929,Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.White Matter.*
930,Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.White Matter.*
931,*.*.Supramarginal Gyrus.*.*
932,Right Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 31
933,*.*.Inferior Parietal Lobule.*.*
934,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 23
935,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 23
936,Left Cerebrum.Frontal Lobe.Inferior Parietal Lobule.White Matter.*
937,Right Cerebrum.Frontal Lobe.Inferior Parietal Lobule.White Matter.*
938,Left Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3
939,Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3
940,Right Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3
941,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 24
942,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 24
943,Left Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 9
944,Right Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 9
945,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32
946,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32
947,Left Cerebrum.Limbic Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 32
948,Right Cerebrum.Limbic Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 32
949,Left Cerebrum.Limbic Lobe.Medial Frontal Gyrus.*.*
950,Right Cerebrum.Limbic Lobe.Medial Frontal Gyrus.*.*
951,Right Cerebrum.*.Cuneus.*.*
952,Left Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 7
953,Right Cerebrum.Occipital Lobe.Cuneus.Gray Matter.Brodmann area 7
954,*.*.Angular Gyrus.*.*
955,Left Cerebrum.Occipital Lobe.Angular Gyrus.*.*
956,Right Cerebrum.Occipital Lobe.Angular Gyrus.*.*
957,Left Cerebrum.Temporal Lobe.Angular Gyrus.*.*
958,Left Cerebrum.Temporal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39
959,Right Cerebrum.Temporal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39
960,Right Cerebrum.Temporal Lobe.Angular Gyrus.*.*
961,Left Cerebrum.Temporal Lobe.Angular Gyrus.White Matter.*
962,Right Cerebrum.Temporal Lobe.Angular Gyrus.White Matter.*
963,Left Cerebrum.Parietal Lobe.Cuneus.White Matter.*
964,Right Cerebrum.Parietal Lobe.Cuneus.White Matter.*
965,Left Cerebrum.Parietal Lobe.Angular Gyrus.White Matter.*
966,Right Cerebrum.Parietal Lobe.Angular Gyrus.White Matter.*
967,Left Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39
968,Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 7
969,Right Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 7
970,Right Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 39
971,Left Cerebrum.Occipital Lobe.Precuneus.Gray Matter.Brodmann area 7
972,Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 7
973,*.Parietal Lobe.*.*.*
974,Left Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 39
975,Right Cerebrum.Parietal Lobe.Supramarginal Gyrus.Gray Matter.Brodmann area 39
976,Right Cerebrum.*.Precuneus.*.*
977,Right Cerebrum.Parietal Lobe.*.*.*
978,Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 2
979,Left Cerebrum.Frontal Lobe.Postcentral Gyrus.*.*
980,Right Cerebrum.Frontal Lobe.Postcentral Gyrus.*.*
981,Left Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 9
982,Right Cerebrum.Limbic Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 9
983,Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 9
984,Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 9
985,Left Cerebrum.Parietal Lobe.Cuneus.*.*
986,Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 19
987,Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 19
988,Inter-Hemispheric.*.Precuneus.*.*
989,Right Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 39
990,Left Cerebrum.Parietal Lobe.Precuneus.Gray Matter.Brodmann area 39
991,Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 39
992,Left Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 40
993,Right Cerebrum.Parietal Lobe.Angular Gyrus.Gray Matter.Brodmann area 40
994,Left Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 31
995,Left Cerebrum.Parietal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31
996,Left Cerebrum.Parietal Lobe.Cingulate Gyrus.*.*
997,Right Cerebrum.Parietal Lobe.Cingulate Gyrus.*.*
998,Right Cerebrum.Parietal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 31
999,Left Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 40
1000,Right Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 40
1001,Left Cerebrum.Frontal Lobe.Cingulate Gyrus.White Matter.*
1002,Right Cerebrum.Frontal Lobe.Cingulate Gyrus.White Matter.*
1003,Left Cerebrum.Parietal Lobe.Postcentral Gyrus.Gray Matter.Brodmann area 4
1004,Left Cerebrum.Frontal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 9
1005,Left Cerebrum.Frontal Lobe.Cingulate Gyrus.*.*
1006,Left Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32
1007,Right Cerebrum.Frontal Lobe.Cingulate Gyrus.*.*
1008,Right Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 32
1009,Left Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 6
1010,Left Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 6
1011,Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 6
1012,Right Cerebrum.Frontal Lobe.Cingulate Gyrus.Gray Matter.Brodmann area 6
1013,*.*.Precuneus.*.*
1014,Left Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 39
1015,Right Cerebrum.Parietal Lobe.Inferior Parietal Lobule.Gray Matter.Brodmann area 39
1016,Left Cerebrum.Frontal Lobe.Precuneus.Gray Matter.Brodmann area 31
1017,Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 31
1018,Left Cerebrum.Parietal Lobe.Sub-Gyral.Gray Matter.Brodmann area 2
1019,Right Cerebrum.Parietal Lobe.Precentral Gyrus.Gray Matter.Brodmann area 3
1020,Left Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 24
1021,Right Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 24
1022,Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 6
1023,Left Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 6
1024,Right Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 6
1025,Left Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 8
1026,Right Cerebrum.Frontal Lobe.Middle Frontal Gyrus.Gray Matter.Brodmann area 8
1027,Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 8
1028,Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 8
1029,Left Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 32
1030,Right Cerebrum.Limbic Lobe.Sub-Gyral.Gray Matter.Brodmann area 32
1031,Left Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 32
1032,Right Cerebrum.Frontal Lobe.Sub-Gyral.Gray Matter.Brodmann area 32
1033,Left Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 8
1034,Right Cerebrum.Frontal Lobe.Medial Frontal Gyrus.Gray Matter.Brodmann area 8
1035,Left Cerebrum.Frontal Lobe.Superior Frontal Gyrus.Gray Matter.Brodmann area 8
