1.640698051603129981e+00	-1.197415576065137710e+00	-2.049192456278435159e+00	-1.561950219684768770e+00
1.425204624148873167e+00	-4.792231533549154987e-01	-1.600011940024979706e+00	-1.151282027450775569e+00
1.166818952441270874e+00	5.178861574170525728e-01	-4.058129014449363692e-01	-4.914705575820583205e-01
1.042728502927872114e+00	9.706808556060499971e-01	6.025771673688417041e-01	9.012160797058740846e-02
9.366265554223844880e-01	6.437088312180183625e-01	8.048191371285089435e-01	6.332539532637351254e-01
6.135359543583132069e-01	6.140395505208932209e-02	4.512274858855257476e-01	1.075464173083898078e+00
4.788122368905067122e-02	-1.047411180554200377e-01	2.402742939837228253e-01	1.083527811714391609e+00
-5.120922734281162514e-01	2.986917959458758043e-01	5.105788550556955574e-01	5.145026513690516001e-01
-8.177377074435329130e-01	8.405265274475119952e-01	9.532803862027162678e-01	-2.419549278517883484e-01
-8.694605187706362370e-01	9.795172222375457816e-01	1.010035543883343045e+00	-6.147706990152210782e-01
-8.200397867780565564e-01	5.695486721855858026e-01	4.515026781100369146e-01	-3.974288697963092587e-01
-7.031083668766404671e-01	-1.800516405231667588e-02	-3.631601297059832145e-01	2.115171110437127355e-01
-4.315533909910265753e-01	-2.292216986162503856e-01	-7.305928672956860659e-01	8.983222582968938275e-01
-1.056847552388488903e-01	1.490226447564731438e-01	-2.130572886402700428e-01	1.299692227724137839e+00
-1.259012517363313766e-01	7.558451254889220206e-01	8.737487183706185156e-01	9.608709306963930663e-01
-7.929696419753556880e-01	9.952855809633122108e-01	1.645586009268692695e+00	-3.191192297228840902e-01
-1.836355162886274872e+00	6.343466113332532075e-01	1.458210480439236845e+00	-1.985464755082745780e+00
-2.544272617107931733e+00	-1.273563689590316399e-03	5.308678163390139204e-01	-2.920292267788413110e+00
-2.453094632245032880e+00	-4.514152382217671011e-01	-3.261593306164246031e-01	-2.445685555673376310e+00
-1.806778280373024126e+00	-6.243207262027576920e-01	-5.933693070945847969e-01	-1.042706786038590128e+00
-1.234932421645736689e+00	-7.610136200600439160e-01	-5.358544063678302161e-01	1.560094870446681881e-01
-1.048372989778196596e+00	-9.735365247841916148e-01	-7.727243892734165787e-01	5.468280571140768931e-01
-9.934120306292046898e-01	-1.023319595794390358e+00	-1.457555709608248984e+00	5.076531654741387456e-01
-6.841249865032185129e-01	-6.459352992739261223e-01	-2.027789924862907434e+00	6.805677931234102029e-01
-9.286233442029542817e-02	2.976379695985869114e-02	-1.810150484450650410e+00	1.108014742957482035e+00
4.943539851656597595e-01	5.406074999267526104e-01	-8.007000240673138869e-01	1.293463486667836726e+00
8.975761234358764495e-01	5.542054325258770620e-01	2.548429701046689977e-01	9.557603416440993982e-01
1.250591628255728560e+00	1.705122645167056195e-01	5.863408003126139301e-01	4.149383919244996055e-01
1.778498567784793982e+00	-2.295050745055178809e-01	1.643174874602887359e-01	1.774207396868612008e-01
2.481395562706514291e+00	-3.169539616777281021e-01	-2.969328007832675032e-01	3.467373132936502067e-01
3.094584694800229130e+00	1.007283543459490827e-03	-9.258379084605612708e-02	5.768869323147576278e-01
3.306996884565910566e+00	5.519916481375020112e-01	7.506299530548841137e-01	5.132799131661732739e-01
2.982105757628886966e+00	9.633654181125641536e-01	1.531518609352845894e+00	1.595423551661888928e-01
2.236249771116429308e+00	9.156321008516994375e-01	1.644685888568490517e+00	-1.545200846345337053e-01
1.382043424184900893e+00	4.863840752409477330e-01	1.227509854582226723e+00	-8.357578879156754570e-02
7.496810667360698233e-01	1.255927286802934195e-01	9.475232957975956438e-01	4.102319048191487294e-01
4.419904890022294808e-01	1.015466039516742525e-01	1.144075695316855379e+00	9.386070949309359701e-01
2.378234521070022589e-01	7.545796266407354957e-02	1.338247017072764944e+00	9.258480891240380428e-01
-1.691182016880966310e-01	-4.899439886697832258e-01	7.782903718642927293e-01	1.366933922087593400e-01
-7.817673549979604619e-01	-1.485590720421946065e+00	-5.501443202608230498e-01	-9.583606466413691072e-01
-1.235904334978331409e+00	-2.038225988073249173e+00	-1.699855327627009194e+00	-1.480056190056079357e+00
-1.230266051582426190e+00	-1.447809318425838265e+00	-1.726089871616550253e+00	-9.629237554683754974e-01
-9.647076006594215158e-01	-7.668929868063133204e-02	-7.623646202383304038e-01	1.508207680677739193e-01
-9.665828208326158189e-01	9.576502219809678307e-01	1.128623782234500078e-01	9.698196516792285671e-01
-1.417721268405288892e+00	9.567653130763522640e-01	1.119801321850537462e-01	1.076394490301587625e+00
-1.830136209922523349e+00	2.968478250106723060e-01	-3.984563368447881504e-01	8.272760723779206682e-01
-1.583059262396333322e+00	-1.229496326132921841e-01	-4.385879103844439464e-01	7.292368441174594818e-01
-7.217269793032595748e-01	1.124492838585125082e-01	3.331289415089057626e-01	7.493903286336314196e-01
8.972580325394181617e-04	6.076862068353678925e-01	1.199792836566300647e+00	4.398844236874190350e-01
-5.280490296076372631e-02	7.263287073790930526e-01	1.272167717182814295e+00	-3.311742229448252917e-01
-6.922640123837726644e-01	3.096091978240181342e-01	5.391841229490598186e-01	-1.020754104699145293e+00
-1.133387734264174496e+00	-2.089488837039311930e-01	-1.949161284025034135e-01	-9.355837857510331812e-01
-8.724802573912696646e-01	-3.109051145350711920e-01	-3.045708063861169990e-01	-6.054139290960134506e-02
-1.775012444821544022e-01	8.244893061168498405e-02	3.490387393450344183e-02	8.016476382977699711e-01
3.000751331389958088e-01	6.002053804285232275e-01	2.711290768833722331e-01	8.124130871300899726e-01
2.469240512981143720e-01	8.442717240202237683e-01	2.185313579974288711e-01	-4.151246749485802690e-02
-9.707102666203878960e-02	7.150543810969683944e-01	1.298881365352060613e-01	-9.844862680394378396e-01
-3.506775160572959127e-01	3.326633440908872141e-01	1.551349150205156568e-01	-1.333200822245486972e+00
-4.067178250532184069e-01	-2.036222479616978387e-01	4.480423316458283928e-02	-1.165348055826864071e+00
-3.759472180258356944e-01	-8.395675041108758840e-01	-4.907719341503745669e-01	-1.011654257367991416e+00
-2.868267379759838476e-01	-1.392516960618443767e+00	-1.273678413981325086e+00	-1.067465083809523430e+00
-2.076121437019501359e-02	-1.510970758852474782e+00	-1.684729385531952728e+00	-9.885732477072994850e-01
4.651015827154280080e-01	-9.260689141238230837e-01	-1.246738875577761752e+00	-4.718175429542225685e-01
9.799226156435515422e-01	2.160774417210439835e-01	-1.539503126296916102e-01	2.371147628231549953e-01
1.241646237549044463e+00	1.301874486298047362e+00	8.199651054082172097e-01	5.999016676355436450e-01
1.179126054882885022e+00	1.655843927820234152e+00	9.961419531324391397e-01	4.570421529665236737e-01
1.068049663091385160e+00	1.153089969400877823e+00	4.228877373507555215e-01	2.664304708295349156e-01
1.307529084379005280e+00	4.250447110576519028e-01	-1.681954349634791346e-01	6.145243095526237154e-01
1.981655079872202796e+00	2.816164749341357187e-01	-8.169500936674868596e-02	1.532039659008390897e+00
2.642577767954473078e+00	8.316383844958485927e-01	6.416161346928127562e-01	2.350797168414582305e+00
2.641721283578055690e+00	1.303075945853483741e+00	1.253034176932983135e+00	2.295547684854609471e+00
1.766368538172321534e+00	8.839677390813120983e-01	1.032551635773973464e+00	1.260696562362208617e+00
5.004452977336070196e-01	-3.260856602953376981e-01	-7.433340050076630429e-03	-2.344071305604000094e-02
-4.340739300149825119e-01	-1.379905046585637507e+00	-1.148334686065925370e+00	-6.694435307598983753e-01
-7.672512476945818616e-01	-1.502409417349026999e+00	-1.653021890803396676e+00	-4.936535964304485380e-01
-8.251012553399845739e-01	-8.635425525546649439e-01	-1.371168372066285723e+00	-1.348562110217801369e-01
-1.022733561452056739e+00	-2.406594297146972816e-01	-6.721735876224146367e-01	-2.936341221222820708e-01
-1.375472134396693136e+00	-8.028750629282645213e-02	7.761857426450019526e-02	-9.483796891220692693e-01
-1.576788793926391152e+00	-1.380904747717117687e-01	7.845993306932322886e-01	-1.414411528541003049e+00
-1.436573373668230680e+00	-4.933219385485946434e-02	1.368927894543309209e+00	-1.136578919041182356e+00
-1.119093829130091144e+00	2.345389630304509435e-02	1.480820830546627054e+00	-3.126347943391411532e-01
-9.689326928145237661e-01	-4.279704433190493207e-01	7.595568458003787438e-01	3.214495367379698321e-01
-1.158937476566585190e+00	-1.454779724045093481e+00	-5.733936490168362043e-01	2.974534988973344118e-01
-1.498682934147495205e+00	-2.287450057018966199e+00	-1.593886613732457658e+00	-6.968710203928644986e-02
-1.590882109644115916e+00	-2.006786804521473400e+00	-1.409188441062827257e+00	-5.673679160154834061e-02
-1.232363009464056969e+00	-6.000635044040916188e-01	-1.006117902405839204e-01	5.773914736065137721e-01
-6.553583895533184878e-01	8.261000747766646946e-01	1.189932496217467772e+00	1.214986034794720338e+00
-2.806551917466095780e-01	1.074021094999872528e+00	1.297385828780579287e+00	1.033671139255256222e+00
-2.211324339004225037e-01	1.084741757061533918e-01	2.114526593187144310e-01	-1.252052748902383189e-02
